"Site","Date","Type","Analysis","count","year","month","day","DOY","notes","Group","Location"
"ODNR 6","2021-09-13","Nutrient","TKN",67.04,2021,9,13,256,NA,"Late","Inner Bay"
"ODNR 6","2021-09-13","Nutrient","Nitrate_NO2",0,2021,9,13,256,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","Ammonium",4.927,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","Nitrite",0.455,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","DRP",0,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","Silicate",13.047,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","Nitrate",1.471,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","TP",NA,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","TN",NA,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","TN_TP_molar",NA,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","TKN",NA,2021,9,23,266,NA,"Late","Inner Bay"
"Muddy Creek","2021-09-23","Nutrient","Nitrate_NO2",1.931,2021,9,23,266,NA,"Late","Inner Bay"
"ODNR 2","2022-06-06","Nutrient","Ammonium",6.74,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","Nitrite",3.63,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","DRP",0.18,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","Silicate",27.19,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","Nitrate",85.31,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","TP",2.7,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","TN",149.28,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","TN_TP_molar",55.29,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","TKN",60.38,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 2","2022-06-06","Nutrient","Nitrate_NO2",88.9,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","Ammonium",2.14,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","Nitrite",1.76,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","DRP",0.1,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","Silicate",31,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","Nitrate",47.47,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","TP",2.77,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","TN",110.42,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","TN_TP_molar",39.85,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","TKN",61.21,2022,6,6,157,NA,"Late","Outer Bay"
"Buoy 2","2022-06-06","Nutrient","Nitrate_NO2",49.21,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","Ammonium",0.84,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","Nitrite",1.97,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","DRP",0.1,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","Silicate",30.65,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","Nitrate",50.65,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","TP",2.96,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","TN",120.12,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","TN_TP_molar",40.53,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","TKN",67.52,2022,6,6,157,NA,"Late","Outer Bay"
"ODNR 1","2022-06-06","Nutrient","Nitrate_NO2",52.6,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","Ammonium",2.87,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","Nitrite",1.13,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","DRP",0.02,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","Silicate",32.69,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","Nitrate",42.82,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","TP",1.99,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","TN",90.21,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","TN_TP_molar",45.41,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","TKN",46.29,2022,6,6,157,NA,"Late","Outer Bay"
"EC 1163","2022-06-06","Nutrient","Nitrate_NO2",43.93,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","Ammonium",1.64,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","Nitrite",0.56,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","DRP",0,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","Silicate",44.63,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","Nitrate",40.98,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","TP",1.1,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","TN",70.36,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","TN_TP_molar",63.7,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","TKN",28.84,2022,6,6,157,NA,"Late","Outer Bay"
"Bells","2022-06-06","Nutrient","Nitrate_NO2",41.52,2022,6,6,157,NA,"Late","Outer Bay"
"Muddy Creek","2022-06-13","Nutrient","Ammonium",13,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","Nitrite",11.63,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","DRP",1.61,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","Silicate",340.33,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","Nitrate",526.39,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","TP",6.23,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","TN",636.55,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","TN_TP_molar",102.17,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","TKN",98.53,2022,6,13,164,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-13","Nutrient","Nitrate_NO2",538.02,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","Ammonium",7.68,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","Nitrite",7.1,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","DRP",1.01,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","Silicate",105.87,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","Nitrate",263.72,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","TP",4.9,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","TN",316.66,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","TN_TP_molar",64.61,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","TKN",45.84,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 4","2022-06-13","Nutrient","Nitrate_NO2",270.82,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","Ammonium",0.72,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","Nitrite",3.44,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","DRP",0.06,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","Silicate",28.97,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","Nitrate",86.29,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","TP",3.56,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","TN",184.54,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","TN_TP_molar",51.8,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","TKN",94.85,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 6","2022-06-13","Nutrient","Nitrate_NO2",89.69,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","Ammonium",1.72,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","Nitrite",4.24,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","DRP",0.12,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","Silicate",28.49,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","Nitrate",97.18,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","TP",4.1,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","TN",184.39,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","TN_TP_molar",45,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","TKN",83.01,2022,6,13,164,NA,"Late","Inner Bay"
"Bridge","2022-06-13","Nutrient","Nitrate_NO2",101.38,2022,6,13,164,NA,"Late","Inner Bay"
"ODNR 2","2022-06-13","Nutrient","Ammonium",9.63,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","Nitrite",2.48,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","DRP",0.12,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","Silicate",33.92,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","Nitrate",53.89,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","TP",3.44,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","TN",134.75,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","TN_TP_molar",39.21,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","TKN",78.41,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 2","2022-06-13","Nutrient","Nitrate_NO2",56.35,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","Ammonium",0.76,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","Nitrite",1.45,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","DRP",0.07,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","Silicate",34.51,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","Nitrate",37.65,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","TP",2.09,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","TN",95.61,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","TN_TP_molar",45.82,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","TKN",56.53,2022,6,13,164,NA,"Late","Outer Bay"
"Buoy 2","2022-06-13","Nutrient","Nitrate_NO2",39.09,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","Ammonium",0.62,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","Nitrite",1.52,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","DRP",0.07,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","Silicate",32.46,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","Nitrate",36.85,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","TP",3.02,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","TN",117.04,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","TN_TP_molar",38.7,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","TKN",78.68,2022,6,13,164,NA,"Late","Outer Bay"
"ODNR 1","2022-06-13","Nutrient","Nitrate_NO2",38.35,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","Ammonium",0.72,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","Nitrite",0.78,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","DRP",0.06,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","Silicate",44.8,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","Nitrate",43.06,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","TP",1.16,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","TN",74.49,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","TN_TP_molar",64.27,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","TKN",30.67,2022,6,13,164,NA,"Late","Outer Bay"
"EC 1163","2022-06-13","Nutrient","Nitrate_NO2",43.82,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","Ammonium",1.45,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","Nitrite",0.56,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","DRP",0.02,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","Silicate",44.64,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","Nitrate",38.89,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","TP",0.52,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","TN",62.33,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","TN_TP_molar",118.95,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","TKN",22.91,2022,6,13,164,NA,"Late","Outer Bay"
"Bells","2022-06-13","Nutrient","Nitrate_NO2",39.42,2022,6,13,164,NA,"Late","Outer Bay"
"Muddy Creek","2022-06-21","Nutrient","Ammonium",6.76,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","Nitrite",21.99,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","DRP",2.7,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","Silicate",385.17,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","Nitrate",616.3,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","TP",7.52,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","TN",638.82,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","TN_TP_molar",85.01,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","TKN",0.53,2022,6,21,172,NA,"Late","Inner Bay"
"Muddy Creek","2022-06-21","Nutrient","Nitrate_NO2",638.29,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","Ammonium",0.86,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","Nitrite",14.65,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","DRP",1.55,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","Silicate",167.07,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","Nitrate",429.63,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","TP",6.57,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","TN",543.75,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","TN_TP_molar",82.83,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","TKN",99.47,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 4","2022-06-21","Nutrient","Nitrate_NO2",444.28,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","Ammonium",0.61,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","Nitrite",7.6,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","DRP",0.54,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","Silicate",92.69,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","Nitrate",282.67,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","TP",3.82,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","TN",373.83,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","TN_TP_molar",97.8,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","TKN",7.57,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 6","2022-06-21","Nutrient","Nitrate_NO2",366.26,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","Ammonium",0.78,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","Nitrite",4.44,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","DRP",0.28,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","Silicate",90.89,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","Nitrate",111.88,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","TP",4.03,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","TN",208.09,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","TN_TP_molar",51.6,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","TKN",91.81,2022,6,21,172,NA,"Late","Inner Bay"
"Bridge","2022-06-21","Nutrient","Nitrate_NO2",116.28,2022,6,21,172,NA,"Late","Inner Bay"
"ODNR 2","2022-06-21","Nutrient","Ammonium",0.03,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","Nitrite",4.23,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","DRP",0.21,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","Silicate",186.45,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","Nitrate",100.58,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","TP",3.44,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","TN",134.75,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","TN_TP_molar",39.21,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","TKN",29.97,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 2","2022-06-21","Nutrient","Nitrate_NO2",104.78,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","Ammonium",0,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","Nitrite",2.6,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","DRP",0,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","Silicate",161.07,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","Nitrate",51.84,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","TP",2.09,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","TN",95.61,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","TN_TP_molar",45.82,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","TKN",41.18,2022,6,21,172,NA,"Late","Outer Bay"
"Buoy 2","2022-06-21","Nutrient","Nitrate_NO2",54.43,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","Ammonium",1.15,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","Nitrite",2.83,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","DRP",0.17,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","Silicate",118.88,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","Nitrate",66.23,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","TP",3.02,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","TN",117.04,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","TN_TP_molar",38.7,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","TKN",47.99,2022,6,21,172,NA,"Late","Outer Bay"
"ODNR 1","2022-06-21","Nutrient","Nitrate_NO2",69.04,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","Ammonium",0.6,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","Nitrite",1.71,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","DRP",0.02,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","Silicate",79.43,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","Nitrate",54.8,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","TP",1.16,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","TN",74.49,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","TN_TP_molar",64.27,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","TKN",17.99,2022,6,21,172,NA,"Late","Outer Bay"
"EC 1163","2022-06-21","Nutrient","Nitrate_NO2",56.5,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","Ammonium",1.09,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","Nitrite",0.63,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","DRP",0.04,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","Silicate",111.09,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","Nitrate",39.17,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","TP",0.52,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","TN",62.33,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","TN_TP_molar",118.95,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","TKN",22.54,2022,6,21,172,NA,"Late","Outer Bay"
"Bells","2022-06-21","Nutrient","Nitrate_NO2",39.79,2022,6,21,172,NA,"Late","Outer Bay"
"Bridge","2022-06-27","Nutrient","Ammonium",5.28,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","Nitrite",4.11,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","DRP",0.12,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","Silicate",49,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","Nitrate",73.51,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","TP",2.78,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","TN",164.17,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","TN_TP_molar",59.03,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","TKN",86.63,2022,6,27,178,NA,"Late","Inner Bay"
"Bridge","2022-06-27","Nutrient","Nitrate_NO2",77.54,2022,6,27,178,NA,"Late","Inner Bay"
"Buoy 2","2022-06-27","Nutrient","Ammonium",8.68,2022,6,27,178,NA,"Late","Outer Bay"
"Buoy 2","2022-06-27","Nutrient","Nitrite",2.17,2022,6,27,178,NA,"Late","Outer Bay"
"Buoy 2","2022-06-27","Nutrient","DRP",0.22,2022,6,27,178,NA,"Late","Outer Bay"
"Buoy 2","2022-06-27","Nutrient","Silicate",49.58,2022,6,27,178,NA,"Late","Outer Bay"
"Buoy 2","2022-06-27","Nutrient","Nitrate",42.37,2022,6,27,178,NA,"Late","Outer Bay"
"Buoy 2","2022-06-27","Nutrient","TP",1.91,2022,6,27,178,NA,"Late","Outer Bay"
